,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-03-15T17:00:00+01:00,151.9827084,136.5029881,253.3045139,104.1363002,99.91455827,191.3856327,175.9059124,240.6392882,246.2682774,274.4132234,0,0,372.9205344,273.0059761,446.097394,140.72473,0,468.6133507,254.7117612,180.1276543,0,0,0,0
sc01,y2030,2030-03-15T18:00:00+01:00,151.570945,136.1331636,252.6182417,103.854166,99.64386201,190.867116,175.4293345,239.9873296,245.6010683,273.6697619,0,0,371.9101892,272.2663272,444.8887924,140.3434676,0,467.3437472,254.0216764,179.6396386,0,0,0,0
sc01,y2030,2030-03-15T19:00:00+01:00,160.852138,144.4690499,268.0868967,110.213502,105.745387,202.5545442,186.1714561,254.6825519,260.6400385,290.4274714,0,0,394.6834868,288.9380998,472.1308126,148.9371648,0,495.9607589,269.5762684,190.639571,0,0,0,0
sc01,y2030,2030-03-15T20:00:00+01:00,158.7473255,142.5786165,264.5788759,108.7713157,104.3616677,199.9040396,183.7353305,251.3499321,257.2294627,286.6271156,0,0,389.5189006,285.1572329,465.9527981,146.9882644,0,489.4709204,266.0487586,188.1449784,0,0,0,0
sc01,y2030,2030-03-15T21:00:00+01:00,152.5760559,137.035902,254.2934264,104.5428531,100.3046293,192.1328111,176.5926573,241.5787551,247.2297202,275.4845453,0,0,374.3764334,274.0718041,447.8389788,141.2741258,0,470.4428389,255.7061677,180.830881,0,0,0,0
sc01,y2030,2030-03-15T22:00:00+01:00,142.1298478,127.6536596,236.8830796,97.38526605,93.43721473,178.9783268,164.5021386,225.0389256,230.302994,256.6233362,0,0,348.7445338,255.3073191,417.1774235,131.6017109,0,438.2336972,238.1990967,168.4501899,0,0,0,0
sc01,y2030,2030-03-15T23:00:00+01:00,125.5253679,112.7403767,209.2089465,86.00812246,82.52130668,158.0689818,145.2839906,198.7484992,203.3975869,226.6430254,0,0,308.0020601,225.4807535,368.4402002,116.2271925,0,387.036551,210.3712184,148.7708064,0,0,0,0
sc01,y2030,2030-03-16T00:00:00+01:00,113.3736274,101.8263135,188.9560457,77.68192989,74.53266246,142.7667901,131.2194762,179.5082434,183.7072666,204.7023828,0,0,278.1852895,203.652627,332.7725916,104.9755809,0,349.5686845,190.0058015,134.3687436,0,0,0,0
sc01,y2030,2030-03-16T01:00:00+01:00,103.9051696,93.32223564,173.1752826,71.19428286,68.30802815,130.8435469,120.2606129,164.5165185,168.3648581,187.6065562,0,0,254.9524994,186.6444713,304.9809144,96.20849035,0,320.3742729,174.1373675,123.1468676,0,0,0,0
sc01,y2030,2030-03-16T02:00:00+01:00,95.67948619,85.93435333,159.4658103,65.55816646,62.90040296,120.4852789,110.740146,151.4925198,155.0362045,172.7546278,0,0,234.7691096,171.8687067,280.8370104,88.59211684,0,295.0117491,160.3517315,113.3979096,0,0,0,0
sc01,y2030,2030-03-16T03:00:00+01:00,90.10512208,80.92774854,150.1752035,61.73869476,59.2357747,113.4657093,104.2883357,142.6664433,146.00367,162.6898038,0,0,221.0912718,161.8554971,264.4752194,83.43066859,0,277.8241264,151.0095102,106.7912558,0,0,0,0
sc01,y2030,2030-03-16T04:00:00+01:00,89.40182984,80.29608791,149.0030497,61.25680933,58.77342517,112.580082,103.4743401,141.5528972,144.8640761,161.4199705,0,0,219.365601,160.5921758,262.4109265,82.77947207,0,275.655642,149.8308445,105.9577243,0,0,0,0
sc01,y2030,2030-03-16T05:00:00+01:00,90.21157093,81.02335538,150.3526182,61.81163194,59.30575497,113.599756,104.4115404,142.8349873,146.1761566,162.8820031,0,0,221.3524657,162.0467108,264.7876665,83.52923235,0,278.1523437,151.1879105,106.9174174,0,0,0,0
sc01,y2030,2030-03-16T06:00:00+01:00,93.45419321,83.93571057,155.7569887,64.03342868,61.43747887,117.6830581,108.1645755,147.9691392,151.4304057,168.7367377,0,0,229.3089,167.8714211,274.3053634,86.53166038,0,288.1504291,156.6223053,110.7605253,0,0,0,0
sc01,y2030,2030-03-16T07:00:00+01:00,102.3396615,91.91617742,170.5661024,70.12161989,67.27885151,128.8721663,118.4486822,162.0377973,165.8281551,184.7799443,0,0,251.1112064,183.8323548,300.3858582,94.75894579,0,315.5472895,171.5136919,121.2914506,0,0,0,0
sc01,y2030,2030-03-16T08:00:00+01:00,117.4757856,105.5106593,195.792976,80.49266791,77.22945165,147.9324708,135.9673444,186.0033272,190.3542822,212.1090573,0,0,288.2507702,211.0213186,344.8131855,108.7738756,0,362.2170056,196.8807148,139.2305607,0,0,0,0
sc01,y2030,2030-03-16T09:00:00+01:00,132.2803793,118.8073777,220.4672988,90.63655616,86.96210118,166.5752924,153.1022908,209.4439338,214.3432071,238.8395737,0,0,324.5768565,237.6147553,388.2674095,122.4818327,0,407.8645027,221.6921171,156.7767458,0,0,0,0
sc01,y2030,2030-03-16T10:00:00+01:00,139.6665808,125.4412809,232.7776347,95.69747203,91.81784479,175.8764351,161.6511352,221.1387529,226.3115893,252.1757709,0,0,342.7004066,250.8825618,409.9472788,129.3209081,0,430.6386241,234.0708437,165.5307624,0,0,0,0
sc01,y2030,2030-03-16T11:00:00+01:00,145.6729875,130.8359239,242.7883124,99.81297289,95.76650102,183.4400583,168.6029948,230.6488968,236.0441927,263.0206718,0,0,357.4383489,261.6718479,427.5771947,134.8823958,0,449.158378,244.1371364,172.6494666,0,0,0,0
sc01,y2030,2030-03-16T12:00:00+01:00,145.6909145,130.8520251,242.8181909,99.82525624,95.77828639,183.4626331,168.6237436,230.6772813,236.0732411,263.0530401,0,0,357.4823365,261.7040501,427.6298139,134.8989949,0,449.2136531,244.1671808,172.6707135,0,0,0,0
sc01,y2030,2030-03-16T13:00:00+01:00,144.1113326,129.4333265,240.1855544,98.74295013,94.73985756,181.47353,166.7955239,228.1762767,233.5137334,260.2010172,0,0,353.6065106,258.866653,422.9934485,133.4364191,0,444.3432756,241.5199186,170.7986164,0,0,0,0
sc01,y2030,2030-03-16T14:00:00+01:00,139.1698572,124.9951496,231.9497621,95.35712441,91.49129504,175.2509313,161.0762237,220.352274,225.5067131,251.2789089,0,0,341.4815942,249.9902991,408.4893032,128.8609789,0,429.1070598,233.2383719,164.942053,0,0,0,0
sc01,y2030,2030-03-16T15:00:00+01:00,139.1698572,124.9951496,231.9497621,95.35712441,91.49129504,175.2509313,161.0762237,220.352274,225.5067131,251.2789089,0,0,341.4815942,249.9902991,408.4893032,128.8609789,0,429.1070598,233.2383719,164.942053,0,0,0,0
sc01,y2030,2030-03-16T16:00:00+01:00,132.4981867,119.0030011,220.8303112,90.78579462,87.10528943,166.8495685,153.3543828,209.7887957,214.6961359,239.2328372,0,0,325.1112915,238.0060021,388.9067148,122.6835062,0,408.5360758,222.0571463,157.034888,0,0,0,0
sc01,y2030,2030-03-16T17:00:00+01:00,130.6620191,117.3538505,217.7700319,89.52767977,85.89817924,164.5373574,151.2291888,206.8815303,211.7208643,235.9175345,0,0,320.6058803,234.707701,383.5172228,120.983351,0,402.874559,218.9798654,154.8586893,0,0,0,0
sc01,y2030,2030-03-16T18:00:00+01:00,134.0845363,120.4277779,223.4742271,91.87273781,88.14816736,168.8471938,155.1904355,212.3005158,217.2666097,242.0970794,0,0,329.0037233,240.8555559,393.5629444,124.1523484,0,413.4273202,224.7157506,158.9150059,0,0,0,0
sc01,y2030,2030-03-16T19:00:00+01:00,147.2821254,132.2811682,245.470209,100.9155304,96.82436021,185.4663801,170.4654229,233.1966985,238.6515921,265.9260597,0,0,361.3866966,264.5623364,432.3003125,136.3723383,0,454.1198866,246.8339324,174.5565931,0,0,0,0
sc01,y2030,2030-03-16T20:00:00+01:00,146.2163175,131.3239148,243.6938625,100.1852546,96.1236902,184.1242516,169.2318489,231.5091693,236.9245885,264.0016843,0,0,358.7715198,262.6478296,429.1719689,135.3854792,0,450.8336456,245.0477173,173.2934133,0,0,0,0
sc01,y2030,2030-03-16T21:00:00+01:00,141.128179,126.7540126,235.2136316,96.69893744,92.77871025,177.7169661,163.3427997,223.45295,228.6799196,254.8147676,0,0,346.2867354,253.5080252,414.2373401,130.6742398,0,435.1452185,236.520374,167.2630269,0,0,0,0
sc01,y2030,2030-03-16T22:00:00+01:00,134.2500386,120.5764235,223.7500643,91.98613755,88.25696981,169.0556041,155.3819891,212.5625611,217.5347847,242.395903,0,0,329.4098169,241.1528471,394.0487244,124.3055913,0,413.937619,224.9931202,159.1111568,0,0,0,0
sc01,y2030,2030-03-16T23:00:00+01:00,120.2111901,107.9674578,200.3519836,82.36692657,79.02772685,151.3770542,139.1333219,190.3343844,194.7866507,217.0479822,0,0,294.9626425,215.9349156,352.8421044,111.3066575,0,370.6511696,201.4650501,142.4725216,0,0,0,0
sc01,y2030,2030-03-17T00:00:00+01:00,109.5331646,98.37700893,182.5552743,75.05050166,72.00791376,137.9306517,126.774496,173.4275106,177.4842945,197.7682138,0,0,268.7619316,196.7540179,321.500122,101.4195968,0,337.7272575,183.5694703,129.817084,0,0,0,0
sc01,y2030,2030-03-17T01:00:00+01:00,99.7098488,89.55421606,166.1830813,68.31971122,65.5499932,125.5605503,115.4049176,157.8739273,161.5668846,180.0316715,0,0,244.6584253,179.1084321,292.666871,92.32393408,0,307.4387005,167.1063207,118.1746356,0,0,0,0
sc01,y2030,2030-03-17T02:00:00+01:00,92.41490275,83.00227377,154.0248379,63.32132226,60.75424162,116.374322,106.961693,146.323596,149.7463702,166.8602411,0,0,226.7587892,166.0045475,271.2548534,85.5693544,0,284.9459501,154.8805315,109.5287736,0,0,0,0
sc01,y2030,2030-03-17T03:00:00+01:00,86.62078913,77.79830135,144.3679819,59.35128144,56.94514841,109.0780308,100.255543,137.1495828,140.3577602,156.398647,0,0,212.5417511,155.5966027,254.248057,80.20443438,0,267.0807665,145.1700262,102.661676,0,0,0,0
sc01,y2030,2030-03-17T04:00:00+01:00,85.95767445,77.20272612,143.2627907,58.89692508,56.5092119,108.2429974,99.48804913,136.0996512,139.2832688,155.2013566,0,0,210.9146641,154.4054522,252.3016926,79.5904393,0,265.0361629,144.0586951,101.8757623,0,0,0,0
sc01,y2030,2030-03-17T05:00:00+01:00,85.69853665,76.96998199,142.8308944,58.71936771,56.3388528,107.9166758,99.18812113,135.6893497,138.8633696,154.733469,0,0,210.2788168,153.939964,251.5410752,79.3504969,0,264.2371547,143.6243994,101.568636,0,0,0,0
sc01,y2030,2030-03-17T06:00:00+01:00,85.02316745,76.36340039,141.7052791,58.25661473,55.89486008,107.0662109,98.40644381,134.6200151,137.7690213,153.5140523,0,0,208.6216609,152.7268008,249.5587415,78.72515504,0,262.1547663,142.4925306,100.7681985,0,0,0,0
sc01,y2030,2030-03-17T07:00:00+01:00,85.4818552,76.77536995,142.4697587,58.57090079,56.19640481,107.6438177,98.93733241,135.3462707,138.5122654,154.3422386,0,0,209.7471447,153.5507399,250.905075,79.14986593,0,263.5690535,143.2612573,101.3118284,0,0,0,0
sc01,y2030,2030-03-17T08:00:00+01:00,94.99965547,85.32376464,158.3327591,65.09235653,62.45347721,119.6291958,109.9533049,150.4161212,153.9346269,171.5271557,0,0,233.1010065,170.6475293,278.8415813,87.96264396,0,292.9156044,159.2123856,112.5921843,0,0,0,0
sc01,y2030,2030-03-17T09:00:00+01:00,104.9327776,94.24517986,174.8879626,71.89838464,68.98358526,132.1375718,121.449974,166.1435645,170.0299637,189.4619595,0,0,257.473945,188.4903597,307.9971342,97.15997924,0,323.5427309,175.8595624,124.3647734,0,0,0,0
sc01,y2030,2030-03-17T10:00:00+01:00,111.7560174,100.3734601,186.260029,76.57356749,73.46923368,140.7297997,129.3472424,176.9470276,181.0861393,201.7816981,0,0,274.2161539,200.7469202,328.0246067,103.4777939,0,344.5810537,187.294807,132.4515762,0,0,0,0
sc01,y2030,2030-03-17T11:00:00+01:00,118.8956203,106.7858812,198.1593672,81.46551761,78.16286149,149.7204107,137.6106716,188.2513988,192.6549403,214.6726478,0,0,291.7346239,213.5717624,348.9806633,110.0885373,0,366.5948292,199.2602525,140.9133278,0,0,0,0
sc01,y2030,2030-03-17T12:00:00+01:00,119.1851638,107.0459342,198.6419397,81.66390854,78.35320954,150.0850211,137.9457914,188.7098427,193.124108,215.1954347,0,0,292.4450779,214.0918683,349.8305271,110.3566332,0,367.4875884,199.745506,141.2564904,0,0,0,0
sc01,y2030,2030-03-17T13:00:00+01:00,120.0613413,107.8328714,200.1022356,82.26425239,78.92921513,151.1883558,138.9598858,190.0971238,194.5438401,216.7774218,0,0,294.5949579,215.6657428,352.4022704,111.1679086,0,370.1891358,201.2139146,142.2949231,0,0,0,0
sc01,y2030,2030-03-17T14:00:00+01:00,117.15124,105.2191692,195.2520666,80.27029406,77.01609295,147.5237837,135.5917129,185.4894633,189.8283981,211.5230722,0,0,287.4544314,210.4383385,343.860584,108.4733703,0,361.2163233,196.3368003,138.845914,0,0,0,0
sc01,y2030,2030-03-17T15:00:00+01:00,117.15124,105.2191692,195.2520666,80.27029406,77.01609295,147.5237837,135.5917129,185.4894633,189.8283981,211.5230722,0,0,287.4544314,210.4383385,343.860584,108.4733703,0,361.2163233,196.3368003,138.845914,0,0,0,0
sc01,y2030,2030-03-17T16:00:00+01:00,112.4148359,100.9651767,187.3580599,77.02498018,73.90234584,141.559423,130.1097638,177.9901569,182.1536693,202.9712315,0,0,275.8326993,201.9303534,329.958361,104.087811,0,346.6124108,188.398938,133.2323981,0,0,0,0
sc01,y2030,2030-03-17T17:00:00+01:00,112.4756188,101.0197687,187.4593647,77.0666277,73.94230496,141.6359644,130.1801144,178.0863965,182.2521601,203.0809784,0,0,275.9818425,202.0395375,330.13677,104.1440915,0,346.7998247,188.5008056,133.3044371,0,0,0,0
sc01,y2030,2030-03-17T18:00:00+01:00,116.9860397,105.0707949,194.9767328,80.15710125,76.90748904,147.3157536,135.4005089,185.2278961,189.5607124,211.2247938,0,0,287.0490788,210.1415898,343.3756905,108.3204071,0,360.7069556,196.0599368,138.6501211,0,0,0,0
sc01,y2030,2030-03-17T19:00:00+01:00,134.0204198,120.3701919,223.3673664,91.82880619,88.10601675,168.7664546,155.1162267,212.1989981,217.1627173,241.9813136,0,0,328.8464005,240.7403838,393.3747508,124.0929813,0,413.2296279,224.6082962,158.8390161,0,0,0,0
sc01,y2030,2030-03-17T20:00:00+01:00,134.7034275,120.983634,224.5057126,92.29679295,88.55503107,169.6265384,155.9067448,213.2804269,218.2694428,243.214522,0,0,330.5222991,241.967268,395.3795049,124.7253959,0,415.3355683,225.7529665,159.6485067,0,0,0,0
sc01,y2030,2030-03-17T21:00:00+01:00,131.814948,118.3893514,219.69158,90.31764956,86.65612322,165.9891938,152.5635972,208.707001,213.5890361,237.9992117,0,0,323.4348261,236.7787029,386.9012826,122.0508778,0,406.429423,220.9120888,156.2251236,0,0,0,0
sc01,y2030,2030-03-17T22:00:00+01:00,124.5815664,111.8927032,207.635944,85.36144365,81.90084458,156.880491,144.1916278,197.2541468,201.8682789,224.9389394,0,0,305.6862509,223.7854063,365.6699681,115.3533022,0,384.1264964,208.789477,147.6522269,0,0,0,0
sc01,y2030,2030-03-17T23:00:00+01:00,110.7537025,99.47323284,184.5895042,75.88679619,72.81030445,139.4676254,128.1871557,175.360029,179.462018,199.9719629,0,0,271.7567701,198.9464657,325.0826269,102.5497246,0,341.4905829,185.6150015,131.2636475,0,0,0,0
sc01,y2030,2030-03-18T00:00:00+01:00,107.3786514,96.4419369,178.964419,73.57426114,70.59152082,135.217561,124.2808465,170.016198,173.9931851,193.8781206,0,0,263.4753946,192.8838738,315.1762268,99.42467722,0,331.0841751,179.9586658,127.2635868,0,0,0,0
sc01,y2030,2030-03-18T01:00:00+01:00,96.80521316,86.94542293,161.3420219,66.32949791,63.64046421,121.902861,112.0430708,153.2749208,156.8602991,174.7871904,0,0,237.5313101,173.8908459,284.1412275,89.63445663,0,298.4827406,162.2383665,114.7321045,0,0,0,0
sc01,y2030,2030-03-18T02:00:00+01:00,90.58405168,81.35789827,150.9734195,62.06685023,59.55062657,114.0688058,104.8426524,143.4247485,146.7797134,163.5545378,0,0,222.2664231,162.7157965,265.8809665,83.87412193,0,279.300826,151.8121607,107.3588761,0,0,0,0
sc01,y2030,2030-03-18T03:00:00+01:00,85.71545179,76.98517429,142.8590863,58.73095771,56.34997294,107.9379763,99.20769883,135.716132,138.8907784,154.7640102,0,0,210.3203215,153.9703486,251.5907242,79.36615907,0,264.2893097,143.6527479,101.5886836,0,0,0,0
sc01,y2030,2030-03-18T04:00:00+01:00,85.79062009,77.05268656,142.9843668,58.78246191,56.39938913,108.0326327,99.29469917,135.8351485,139.0125788,154.8997307,0,0,210.5047623,154.1053731,251.8113571,79.43575934,0,264.5210786,143.7787244,101.677772,0,0,0,0
sc01,y2030,2030-03-18T05:00:00+01:00,89.17166944,80.08936977,148.6194491,61.09910684,58.62211602,112.2902504,103.2079507,141.1884766,144.491131,161.0044031,0,0,218.8008556,160.1787395,261.7353631,82.56636059,0,274.9459808,149.4451127,105.6849416,0,0,0,0
sc01,y2030,2030-03-18T06:00:00+01:00,103.9385951,93.35225672,173.2309918,71.21718554,68.33000234,130.8856383,120.2992999,164.5694423,168.4190199,187.6669078,0,0,255.0345158,186.7045134,305.0790245,96.23943992,0,320.4773349,174.1933862,123.1864831,0,0,0,0
sc01,y2030,2030-03-18T07:00:00+01:00,119.6670368,107.4787275,199.4450613,81.99408077,78.66999642,150.6918241,138.5035148,189.4728083,193.9049207,216.0654831,0,0,293.6274514,214.957455,351.2449136,110.8028119,0,368.9733635,200.5530895,141.8275992,0,0,0,0
sc01,y2030,2030-03-18T08:00:00+01:00,127.9588239,114.9259807,213.2647064,87.67549042,84.12107865,161.1333337,148.1004906,202.6014711,207.3406868,231.0367653,0,0,313.97304,229.8519614,375.5828441,118.4803925,0,394.5397069,214.4495104,151.6549023,0,0,0,0
sc01,y2030,2030-03-18T09:00:00+01:00,140.715142,126.3830442,234.5252367,96.41593065,92.50717671,177.1968455,162.8647477,222.7989749,228.0106468,254.0690065,0,0,345.2732652,252.7660885,413.0250002,130.2917982,0,433.8716879,235.8281547,166.7735017,0,0,0,0
sc01,y2030,2030-03-18T10:00:00+01:00,147.344985,132.3376255,245.5749751,100.9586009,96.86568461,185.5455367,170.5381771,233.2962263,238.753448,266.0395563,0,0,361.5409355,264.6752509,432.4848172,136.4305417,0,454.3137039,246.9392805,174.6310934,0,0,0,0
sc01,y2030,2030-03-18T11:00:00+01:00,157.2291811,141.2150979,262.0486352,107.7311056,103.3636283,197.9923022,181.9782189,248.9462035,254.7695065,283.8860215,0,0,385.7938241,282.4301958,461.4967632,145.5825751,0,484.7899752,263.504461,186.3456962,0,0,0,0
sc01,y2030,2030-03-18T12:00:00+01:00,156.9040856,140.9231139,261.5068094,107.508355,103.1499081,197.5829227,181.601951,248.4314689,254.2427314,283.2990435,0,0,384.996136,281.8462279,460.5425477,145.2815608,0,483.7875974,262.959625,185.9603978,0,0,0,0
sc01,y2030,2030-03-18T13:00:00+01:00,155.1773704,139.3722678,258.6289506,106.3252352,102.0147527,195.4085404,179.6034379,245.6975031,251.4448131,280.1813631,0,0,380.7592884,278.7445356,455.4743185,143.6827503,0,478.4635586,260.0657781,183.9139204,0,0,0,0
sc01,y2030,2030-03-18T14:00:00+01:00,154.2707936,138.5580276,257.1179893,105.7040623,101.4187625,194.2669253,178.5541592,244.2620898,249.9758229,278.5444884,0,0,378.5348176,277.1160551,452.8133478,142.8433274,0,475.6682802,258.5464226,182.8394591,0,0,0,0
sc01,y2030,2030-03-18T15:00:00+01:00,154.2707936,138.5580276,257.1179893,105.7040623,101.4187625,194.2669253,178.5541592,244.2620898,249.9758229,278.5444884,0,0,378.5348176,277.1160551,452.8133478,142.8433274,0,475.6682802,258.5464226,182.8394591,0,0,0,0
sc01,y2030,2030-03-18T16:00:00+01:00,153.6743028,138.0222904,256.1238379,105.2953556,101.026625,193.5157887,177.8637763,243.317646,249.0092869,277.4674911,0,0,377.0712058,276.0445809,451.0625368,142.2910211,0,473.8291002,257.5467481,182.132507,0,0,0,0
sc01,y2030,2030-03-18T17:00:00+01:00,151.9827084,136.5029881,253.3045139,104.1363002,99.91455827,191.3856327,175.9059124,240.6392882,246.2682774,274.4132234,0,0,372.9205344,273.0059761,446.097394,140.72473,0,468.6133507,254.7117612,180.1276543,0,0,0,0
sc01,y2030,2030-03-18T18:00:00+01:00,151.570945,136.1331636,252.6182417,103.854166,99.64386201,190.867116,175.4293345,239.9873296,245.6010683,273.6697619,0,0,371.9101892,272.2663272,444.8887924,140.3434676,0,467.3437472,254.0216764,179.6396386,0,0,0,0
sc01,y2030,2030-03-18T19:00:00+01:00,160.852138,144.4690499,268.0868967,110.213502,105.745387,202.5545442,186.1714561,254.6825519,260.6400385,290.4274714,0,0,394.6834868,288.9380998,472.1308126,148.9371648,0,495.9607589,269.5762684,190.639571,0,0,0,0
sc01,y2030,2030-03-18T20:00:00+01:00,158.7473255,142.5786165,264.5788759,108.7713157,104.3616677,199.9040396,183.7353305,251.3499321,257.2294627,286.6271156,0,0,389.5189006,285.1572329,465.9527981,146.9882644,0,489.4709204,266.0487586,188.1449784,0,0,0,0
sc01,y2030,2030-03-18T21:00:00+01:00,152.5760559,137.035902,254.2934264,104.5428531,100.3046293,192.1328111,176.5926573,241.5787551,247.2297202,275.4845453,0,0,374.3764334,274.0718041,447.8389788,141.2741258,0,470.4428389,255.7061677,180.830881,0,0,0,0
sc01,y2030,2030-03-18T22:00:00+01:00,142.1298478,127.6536596,236.8830796,97.38526605,93.43721473,178.9783268,164.5021386,225.0389256,230.302994,256.6233362,0,0,348.7445338,255.3073191,417.1774235,131.6017109,0,438.2336972,238.1990967,168.4501899,0,0,0,0
sc01,y2030,2030-03-18T23:00:00+01:00,125.5253679,112.7403767,209.2089465,86.00812246,82.52130668,158.0689818,145.2839906,198.7484992,203.3975869,226.6430254,0,0,308.0020601,225.4807535,368.4402002,116.2271925,0,387.036551,210.3712184,148.7708064,0,0,0,0
