,,,,,MW 
sc01,y2030,1/3/2030 23:00,Gas,Gas_C39,105
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C40,0
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C41,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C42,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C43,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C44,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C45,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C46,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C47,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C49,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C50,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C51,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C52,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C53,0
sc01,y2030,1/3/2030 23:00,Gas,Gas_C54,135
sc01,y2030,1/3/2030 23:00,Gas,Gas_C55,135
sc01,y2030,1/3/2030 23:00,Nuclear,Nuc_N56,800
sc01,y2030,1/3/2030 23:00,Nuclear,Nuc_N57,800
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H58,0
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H59,100
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H60,100
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/3/2030 23:00,Gas,Gas_C64,155
sc01,y2030,1/3/2030 23:00,Gas,Gas_C65,155
sc01,y2030,1/3/2030 23:00,Gas,Gas_C66,350
sc01,y2030,1/3/2030 23:00,Gas,Gas_C67,120
sc01,y2030,1/3/2030 23:00,Gas,Gas_C68,120
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C69,152
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C70,152
sc01,y2030,1/3/2030 23:00,Gas,Gas_C71,120
sc01,y2030,1/3/2030 23:00,Gas,Gas_C72,120
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C73,152
sc01,y2030,1/3/2030 23:00,Anthracite,Ant_C74,152
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C75,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C76,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C77,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C78,46.23483466
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C79,39.02189807
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C80,45.29018266
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C82,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C83,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C84,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C85,0
sc01,y2030,1/3/2030 23:00,Subbituminous,Sub_C86,0
sc01,y2030,1/3/2030 23:00,Gas,Gas_C87,155
sc01,y2030,1/3/2030 23:00,Gas,Gas_C88,155
sc01,y2030,1/3/2030 23:00,Nuclear,Nuc_N89,100
sc01,y2030,1/3/2030 23:00,Nuclear,Nuc_N90,100
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H91,0
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H92,319.1355096
sc01,y2030,1/3/2030 23:00,Hydro,Hyd_H93,239.4551344
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/3/2030 23:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/3/2030 23:00,Gas,Gas_C97,350
sc01,y2030,1/3/2030 23:00,Gas,Gas_C98,350
sc01,y2030,1/3/2030 23:00,Gas,Gas_C99,350
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W100,497.5704375
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W101,152.72412
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W104,152.72412
sc01,y2030,1/3/2030 23:00,Onshore_wind,Ons_W105,305.44824
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S106,0
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S107,0
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S108,0.02
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S109,0
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S110,0
sc01,y2030,1/3/2030 23:00,Solar_PV,Sol_S111,0.02
sc01,y2030,1/4/2030 0:00,Gas,Gas_C1,100
sc01,y2030,1/4/2030 0:00,Gas,Gas_C2,100
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C3,0
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C4,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C5,100
sc01,y2030,1/4/2030 0:00,Gas,Gas_C6,100
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C7,0
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C8,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C9,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C10,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C11,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C12,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C13,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C14,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C16,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C17,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C18,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C19,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C20,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C21,125
sc01,y2030,1/4/2030 0:00,Gas,Gas_C22,125
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N23,400
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N24,400
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H25,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H26,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H27,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C31,125
sc01,y2030,1/4/2030 0:00,Gas,Gas_C32,125
sc01,y2030,1/4/2030 0:00,Gas,Gas_C33,310
sc01,y2030,1/4/2030 0:00,Gas,Gas_C34,100
sc01,y2030,1/4/2030 0:00,Gas,Gas_C35,100
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C36,0
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C37,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C38,100
sc01,y2030,1/4/2030 0:00,Gas,Gas_C39,100
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C40,0
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C41,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C42,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C43,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C44,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C45,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C46,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C47,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C49,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C50,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C51,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C52,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C53,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C54,125
sc01,y2030,1/4/2030 0:00,Gas,Gas_C55,125
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N56,800
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N57,800
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H58,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H59,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H60,100
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C64,155
sc01,y2030,1/4/2030 0:00,Gas,Gas_C65,155
sc01,y2030,1/4/2030 0:00,Gas,Gas_C66,350
sc01,y2030,1/4/2030 0:00,Gas,Gas_C67,120
sc01,y2030,1/4/2030 0:00,Gas,Gas_C68,120
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C69,152
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C70,152
sc01,y2030,1/4/2030 0:00,Gas,Gas_C71,120
sc01,y2030,1/4/2030 0:00,Gas,Gas_C72,120
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C73,152
sc01,y2030,1/4/2030 0:00,Anthracite,Ant_C74,152
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C75,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C76,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C77,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C78,25.68601925
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C79,21.67883226
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C80,25.16121259
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C82,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C83,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C84,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C85,0
sc01,y2030,1/4/2030 0:00,Subbituminous,Sub_C86,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C87,155
sc01,y2030,1/4/2030 0:00,Gas,Gas_C88,155
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N89,100
sc01,y2030,1/4/2030 0:00,Nuclear,Nuc_N90,100
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H91,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H92,0
sc01,y2030,1/4/2030 0:00,Hydro,Hyd_H93,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/4/2030 0:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/4/2030 0:00,Gas,Gas_C97,350
sc01,y2030,1/4/2030 0:00,Gas,Gas_C98,350
sc01,y2030,1/4/2030 0:00,Gas,Gas_C99,350
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W100,477.826125
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W101,155.08302
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W104,155.08302
sc01,y2030,1/4/2030 0:00,Onshore_wind,Ons_W105,310.16604
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S106,0
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S107,0
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S108,0.0205
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S109,0
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S110,0
sc01,y2030,1/4/2030 0:00,Solar_PV,Sol_S111,0.0205
sc01,y2030,1/4/2030 1:00,Gas,Gas_C1,95
sc01,y2030,1/4/2030 1:00,Gas,Gas_C2,95
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C3,0
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C4,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C5,95
sc01,y2030,1/4/2030 1:00,Gas,Gas_C6,95
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C7,0
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C8,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C9,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C10,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C11,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C12,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C13,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C14,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C16,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C17,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C18,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C19,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C20,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C21,115
sc01,y2030,1/4/2030 1:00,Gas,Gas_C22,115
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N23,400
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N24,400
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H25,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H26,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H27,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C31,115
sc01,y2030,1/4/2030 1:00,Gas,Gas_C32,115
sc01,y2030,1/4/2030 1:00,Gas,Gas_C33,290
sc01,y2030,1/4/2030 1:00,Gas,Gas_C34,95
sc01,y2030,1/4/2030 1:00,Gas,Gas_C35,95
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C36,0
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C37,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C38,95
sc01,y2030,1/4/2030 1:00,Gas,Gas_C39,95
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C40,0
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C41,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C42,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C43,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C44,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C45,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C46,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C47,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C49,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C50,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C51,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C52,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C53,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C54,115
sc01,y2030,1/4/2030 1:00,Gas,Gas_C55,115
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N56,800
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N57,800
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H58,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H59,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H60,100
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C64,155
sc01,y2030,1/4/2030 1:00,Gas,Gas_C65,155
sc01,y2030,1/4/2030 1:00,Gas,Gas_C66,350
sc01,y2030,1/4/2030 1:00,Gas,Gas_C67,120
sc01,y2030,1/4/2030 1:00,Gas,Gas_C68,120
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C69,152
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C70,152
sc01,y2030,1/4/2030 1:00,Gas,Gas_C71,120
sc01,y2030,1/4/2030 1:00,Gas,Gas_C72,120
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C73,152
sc01,y2030,1/4/2030 1:00,Anthracite,Ant_C74,152
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C75,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C76,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C77,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C78,25.68601925
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C79,21.67883226
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C80,25.16121259
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C82,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C83,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C84,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C85,0
sc01,y2030,1/4/2030 1:00,Subbituminous,Sub_C86,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C87,155
sc01,y2030,1/4/2030 1:00,Gas,Gas_C88,155
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N89,100
sc01,y2030,1/4/2030 1:00,Nuclear,Nuc_N90,100
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H91,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H92,0
sc01,y2030,1/4/2030 1:00,Hydro,Hyd_H93,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/4/2030 1:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/4/2030 1:00,Gas,Gas_C97,350
sc01,y2030,1/4/2030 1:00,Gas,Gas_C98,350
sc01,y2030,1/4/2030 1:00,Gas,Gas_C99,350
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W100,471.0916875
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W101,150.30669
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W104,150.30669
sc01,y2030,1/4/2030 1:00,Onshore_wind,Ons_W105,300.61338
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S106,0
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S107,0
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S108,0.019
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S109,0
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S110,0
sc01,y2030,1/4/2030 1:00,Solar_PV,Sol_S111,0.019
sc01,y2030,1/4/2030 2:00,Gas,Gas_C1,90
sc01,y2030,1/4/2030 2:00,Gas,Gas_C2,90
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C3,0
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C4,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C5,90
sc01,y2030,1/4/2030 2:00,Gas,Gas_C6,90
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C7,0
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C8,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C9,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C10,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C11,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C12,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C13,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C14,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C16,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C17,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C18,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C19,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C20,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C21,105
sc01,y2030,1/4/2030 2:00,Gas,Gas_C22,105
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N23,400
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N24,400
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H25,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H26,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H27,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C31,105
sc01,y2030,1/4/2030 2:00,Gas,Gas_C32,105
sc01,y2030,1/4/2030 2:00,Gas,Gas_C33,270
sc01,y2030,1/4/2030 2:00,Gas,Gas_C34,90
sc01,y2030,1/4/2030 2:00,Gas,Gas_C35,90
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C36,0
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C37,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C38,90
sc01,y2030,1/4/2030 2:00,Gas,Gas_C39,90
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C40,0
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C41,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C42,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C43,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C44,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C45,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C46,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C47,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C49,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C50,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C51,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C52,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C53,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C54,105
sc01,y2030,1/4/2030 2:00,Gas,Gas_C55,105
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N56,800
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N57,800
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H58,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H59,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H60,100
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C64,155
sc01,y2030,1/4/2030 2:00,Gas,Gas_C65,155
sc01,y2030,1/4/2030 2:00,Gas,Gas_C66,350
sc01,y2030,1/4/2030 2:00,Gas,Gas_C67,120
sc01,y2030,1/4/2030 2:00,Gas,Gas_C68,120
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C69,152
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C70,152
sc01,y2030,1/4/2030 2:00,Gas,Gas_C71,120
sc01,y2030,1/4/2030 2:00,Gas,Gas_C72,120
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C73,152
sc01,y2030,1/4/2030 2:00,Anthracite,Ant_C74,152
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C75,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C76,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C77,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C78,25.68601925
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C79,21.67883226
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C80,25.16121259
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C82,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C83,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C84,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C85,0
sc01,y2030,1/4/2030 2:00,Subbituminous,Sub_C86,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C87,155
sc01,y2030,1/4/2030 2:00,Gas,Gas_C88,155
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N89,100
sc01,y2030,1/4/2030 2:00,Nuclear,Nuc_N90,100
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H91,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H92,0
sc01,y2030,1/4/2030 2:00,Hydro,Hyd_H93,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/4/2030 2:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/4/2030 2:00,Gas,Gas_C97,350
sc01,y2030,1/4/2030 2:00,Gas,Gas_C98,350
sc01,y2030,1/4/2030 2:00,Gas,Gas_C99,350
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W100,475.663125
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W101,152.07003
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W104,152.07003
sc01,y2030,1/4/2030 2:00,Onshore_wind,Ons_W105,304.14006
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S106,0
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S107,0
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S108,0.023
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S109,0
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S110,0
sc01,y2030,1/4/2030 2:00,Solar_PV,Sol_S111,0.023
sc01,y2030,1/4/2030 3:00,Gas,Gas_C1,85
sc01,y2030,1/4/2030 3:00,Gas,Gas_C2,85
sc01,y2030,1/4/2030 3:00,Anthracite,Ant_C3,0
sc01,y2030,1/4/2030 3:00,Anthracite,Ant_C4,0
sc01,y2030,1/4/2030 3:00,Gas,Gas_C5,85
sc01,y2030,1/4/2030 3:00,Gas,Gas_C6,85
sc01,y2030,1/4/2030 3:00,Anthracite,Ant_C7,0
